Date,Momentum,Mean Reversion
2002-04-05,0.024608970241419472,-0.04400592384852338
2002-04-12,0.047361035260875206,-0.05692656222491084
2002-04-19,-0.0106418204885389,0.006856941908549463
2002-04-26,0.14228583655652627,0.01621059267672109
2002-05-03,-0.03217591156801802,0.019814155598757394
2002-05-10,0.0225564283814423,-0.0225564283814423
2002-05-17,-0.06659913703509002,0.06659913703509002
2002-05-24,0.05494512130064924,0.018021424115360226
2002-05-31,-0.011075506054531187,0.042653565652967365
2002-06-07,-0.012795031108348232,-0.031358982533225555
2002-06-14,0.0071281665142352395,0.028289167734427943
2002-06-21,0.17643045365453514,-0.12163894355281064
2002-06-28,0.03933047948824787,-0.08590319052808815
2002-07-05,-0.10583646219997458,0.07798300588272829
2002-07-12,0.003013840957210065,0.06366162121827171
2002-07-19,0.0726584417760888,-0.0392925576109151
2002-07-26,-0.03449291058537818,0.12167476491615495
2002-08-02,0.07898972366927311,0.03796936695473563
2002-08-09,0.009238656771069605,0.004329159736064184
2002-08-16,-0.03187786634235816,0.038632352978088244
2002-08-23,-0.059227254417176314,0.06367169886162079
2002-08-30,0.018555115930535826,-0.03111451459361099
2002-09-06,0.04689278411660884,0.07822570614024402
2002-09-13,-0.010980717652739816,-0.034678930492635554
2002-09-20,0.012005206135052487,0.04523866701515496
2002-09-27,0.05858883190336668,-0.06691737947741097
2002-10-04,0.09251920382253942,-0.07426945527363722
2002-10-11,-0.046191276824852245,0.06921130508048257
2002-10-18,-0.025692178881559058,0.03733006937606479
2002-10-25,-0.11770090422040316,0.06905693014729349
2002-11-01,-0.12542723490756666,-0.11324453564153189
2002-11-08,-0.015726227477714832,0.06278263181576241
2002-11-15,0.04615951044937741,-0.06390399278730255
2002-11-22,0.06937215557500555,-0.1567066030708665
2002-11-29,0.005347339976084052,-0.021648730969593667
2002-12-06,-0.06743114743042287,0.04604608597352358
2002-12-13,-0.05540855222628864,0.027075727146728863
2002-12-20,0.00960207959402104,-0.024653295258105553
2002-12-27,-0.08272892657683709,-0.004881541518456918
2003-01-03,-0.008321288476536088,-0.005393423389976032
2003-01-10,0.021964113801434294,0.01156332529120992
2003-01-17,-0.018429649370548883,0.014037835410925698
2003-01-24,0.019571592993701776,0.05636694505122748
2003-01-31,-0.010101164251361872,0.011639244256880012
2003-02-07,0.0334966735442173,-0.04033567882548268
2003-02-14,-0.13110526171072173,0.11050741744527155
2003-02-21,0.005344402213589118,-0.00021693437881815675
2003-02-28,0.005171606777176763,-0.001464750365621067
2003-03-07,0.04564423526519612,-0.031424117622163676
2003-03-14,-0.014403111822524885,-0.001081122411709358
2003-03-21,-0.03168296142757361,-0.02463133054003415
2003-03-28,-0.009182205902485713,0.03567601217180638
2003-04-04,-0.04512082691505681,-0.0011551036949769555
2003-04-11,0.038463829464448596,-0.032557858296920004
2003-04-18,-0.033917714874697566,0.026657516610456976
2003-04-25,0.07295707088501616,0.05124725909666812
2003-05-02,0.03607387998132997,0.019722670203285404
2003-05-09,0.03326209657960889,-0.03326209657960889
2003-05-16,0.03528868724633604,-0.034679400188354796
2003-05-23,0.005146834449190913,-0.016290961553930804
2003-05-30,0.11766434290732844,-0.09664332188630742
2003-06-06,0.014514892707330527,0.020994628112924817
2003-06-13,-0.047317166301665936,0.04205598629414997
2003-06-20,-0.01661685512363975,0.07842429108542551
2003-06-27,-0.0074854927353340175,0.014031669187249926
2003-07-04,0.022230156240787058,-0.002758199608160963
2003-07-11,0.031962785681478104,0.011964911141378841
2003-07-18,-0.08035741562120784,0.032903056904823015
2003-07-25,0.07778735300823797,-0.014473011892857804
2003-08-01,-0.019564764379575918,0.016128896384845347
2003-08-08,-0.10735451810590464,-0.021759515141977083
2003-08-15,0.030404897850943798,-0.008614945964560878
2003-08-22,0.00048496665726740357,0.041114292133225976
2003-08-29,0.04194709198068361,-0.02012797831265445
2003-09-05,0.01390368971458374,0.007077523932187339
2003-09-12,-0.029644095676519672,-0.020150428723358184
2003-09-19,0.03880950459548416,-0.0052166371166063215
2003-09-26,0.011041849996597667,0.08296553626297494
2003-10-03,0.03597890216785944,-0.03246721295732165
2003-10-10,0.06938430986682485,-0.008869119698370969
2003-10-17,-0.012750924004182394,-0.001989417962121154
2003-10-24,-0.037204335727496554,0.0056815286411263655
2003-10-31,-0.0486084466396424,0.01344940283111695
2003-11-07,-0.05944445044979205,-0.09077749549282417
2003-11-14,-0.0917048358945494,0.028210694560575712
2003-11-21,-0.025922241099785026,-0.0256416933736651
2003-11-28,0.033896177656003085,0.042546109284351714
2003-12-05,-0.020788848363132884,-0.005351461593846288
2003-12-12,-0.006263807925971698,-0.03487458607085218
2003-12-19,-0.009889216130354834,-0.03602938432307064
2003-12-26,0.010862069579484877,0.041985267167903996
2004-01-02,-0.007141059347893292,-0.018137006855089566
2004-01-09,-0.009886456677839127,0.005647934692250111
2004-01-16,-0.022580095699922843,0.02620609932592647
2004-01-23,-0.030095395068755578,0.03499235923753685
2004-01-30,0.007226261546351163,0.028444104471229616
2004-02-06,0.03803540638602495,-0.02619242481336681
2004-02-13,-0.0003649257602798741,0.007033707824755654
2004-02-20,0.01913724065250625,-0.0030737485686576447
2004-02-27,-0.000853371615722744,-0.033443411766811905
2004-03-05,0.05009110870484949,-0.05009110870484949
2004-03-12,0.03735554292491727,-0.027234879274841837
2004-03-19,-0.01782294105667378,0.04171012689923655
2004-03-26,0.05824603956965565,0.03459898067298242
2004-04-02,-0.03669527909526904,0.005161014318524043
2004-04-09,-0.010647467680164705,-0.024367324665264513
2004-04-16,0.019469823770188313,0.07599033010166699
2004-04-23,-0.0682356416044623,0.03746582753801293
2004-04-30,0.019452457201283486,-0.025702780496324424
2004-05-07,0.010801065948000938,-0.010409344673928175
2004-05-14,0.006080964125048808,-0.019453229330690564
2004-05-21,0.007484414558355171,0.006259956289689302
2004-05-28,-0.08907515823740099,0.08635760954341067
2004-06-04,0.0061575416050968475,-0.000972823104223159
2004-06-11,0.025190229730140068,-0.016810436492406954
2004-06-18,0.02670443485030697,-0.027243074642228825
2004-06-25,0.02554356158619664,-0.021920688599938933
2004-07-02,-0.021411060145747195,0.02281951711630622
2004-07-09,0.0030605673948559814,0.005852637125660677
2004-07-16,0.06578738329855158,-0.018035479735697194
2004-07-23,0.04394903973420782,-0.026367520999032314
2004-07-30,0.006438728257492142,0.0024566503415696887
2004-08-06,0.12726572131745037,-0.13891695559289857
2004-08-13,-0.05560934717566001,0.04649069616271672
2004-08-20,-0.06691909701904271,0.05072541415869313
2004-08-27,0.0024737204096137626,0.030717915629460284
2004-09-03,0.030382759132722,-0.007424383664971113
2004-09-10,-0.005148836533302925,-0.05089435445380822
2004-09-17,-0.001012935236084372,-0.024249662369891196
2004-09-24,0.015257117571187934,0.011338325182142655
2004-10-01,-0.003758615676872341,-0.059998716372382445
2004-10-08,0.04293631569794509,-0.006426799899552041
2004-10-15,0.08633236465765386,-0.0901907064720956
2004-10-22,0.03871014013969875,-0.10743833867071813
2004-10-29,0.006448484724580601,-0.03644502541896828
2004-11-05,-0.06464438362403667,0.10976269717835221
2004-11-12,-0.005485136021222957,-0.01924480048938592
2004-11-19,0.025863516064644577,-0.0010499753292173921
2004-11-26,0.09291295740690303,-0.060233138405348274
2004-12-03,-0.007928031261333863,-0.006176449210859691
2004-12-10,0.053207674124234286,-0.05371650668951855
2004-12-17,-0.006871222155420388,0.037754067286141904
2004-12-24,0.00973014758942777,0.009233485977230876
2004-12-31,-0.0355899736302819,0.039940560033954735
2005-01-07,0.026299442532033233,0.048133203045879314
2005-01-14,-0.007194440992867071,-0.049541391623796296
2005-01-21,0.002208382355977423,0.03130249735244161
2005-01-28,0.03094390326645046,0.0016684766128104087
2005-02-04,-0.009532838048428999,-0.041060587689271524
2005-02-11,-0.010653928825035536,-0.024159534741285515
2005-02-18,0.09234116700333533,-0.06776926103075503
2005-02-25,0.03196909708425866,-0.03196909708425866
2005-03-04,-0.03732699477710325,0.03245507901409842
2005-03-11,-0.04053335263985588,0.03541432517445967
2005-03-18,0.046131738836647264,-0.013802034717140699
2005-03-25,0.0035877516599435895,0.0370877935672688
2005-04-01,-0.01128471775825094,0.006450916127993721
2005-04-08,0.004787296776933346,-0.04135442321053258
2005-04-15,-0.05378966789848885,0.008776777806970611
2005-04-22,-0.04358559699140352,-0.018600464651797096
2005-04-29,-0.010665257840663779,-0.013842497666710047
2005-05-06,-0.009211266657408644,0.018369262224579873
2005-05-13,-0.003977657808468517,-0.038727883721633494
2005-05-20,-0.03212279060852722,-0.01190484441734766
2005-05-27,-0.0264887414937212,-0.027876273984587547
2005-06-03,0.005661797260722063,-0.01959406437502005
2005-06-10,0.0026456533706934824,0.02417442179402618
2005-06-17,-0.03961469454752027,-0.013375654353012948
2005-06-24,0.031927803046111564,-0.023860571746969057
2005-07-01,-0.011618009641461608,-0.010245777899976122
2005-07-08,-0.03928450191407299,0.026662585677698893
2005-07-15,-0.014893747320541788,-0.008697349828236852
2005-07-22,-0.0046197377080512015,-0.01842173694632665
2005-07-29,0.0010502731858608155,-0.04060908011811685
2005-08-05,0.019762038213661032,0.013966199976257254
2005-08-12,0.01747403731056311,0.008600774683289495
2005-08-19,-0.027224833242880348,0.012306984974681301
2005-08-26,0.016951955686955844,0.001080826388339804
2005-09-02,-0.010143276969711104,-0.014893403369930686
2005-09-09,0.045949001548662174,-0.06883485867034914
2005-09-16,-0.004844389337517592,-0.011149676589188565
2005-09-23,0.031205472699951033,-0.03662456807552772
2005-09-30,0.04135251639081975,0.019239849662817294
2005-10-07,-0.02433014936081753,0.011895594387856697
2005-10-14,-0.011535876934294882,0.03941564155773029
2005-10-21,0.016093932995868032,-0.0928948755358406
2005-10-28,-0.0675841448793204,0.07013979237967567
2005-11-04,0.061793533763520814,-0.03898922383204417
2005-11-11,-0.019114267299472035,-0.0032914107681851785
2005-11-18,-0.012962367649255919,0.040519949386404276
2005-11-25,0.04846781290101068,-0.05904080062270233
2005-12-02,-0.00438748530492176,-0.01581727470595036
2005-12-09,0.020191352379091605,-0.025581049241443072
2005-12-16,0.005830258584818964,0.004059215149442557
2005-12-23,0.015982162452066257,-0.0171061156650902
2005-12-30,-0.006492667254886099,0.0067590845573466014
2006-01-06,0.026167818587754518,-0.04435394400021268
2006-01-13,0.04683260995551919,-0.02789984479525872
2006-01-20,-0.05554597877661563,0.051542050739427296
2006-01-27,0.01800415387174307,0.045717865835055334
2006-02-03,-0.03192777200717826,-0.04711547616793813
2006-02-10,-0.026401731490888498,0.010216492083999993
2006-02-17,0.026172398207092423,-0.006228002223714224
2006-02-24,0.007314797690178472,0.004189641380656916
2006-03-03,0.02224567984903791,-0.030791058529319328
2006-03-10,0.03679594556525545,-0.015382638610560103
2006-03-17,0.00464831763690828,-0.00464831763690828
2006-03-24,0.037286227522122885,-0.023938966948105045
2006-03-31,-0.02022478570275617,0.02724172891714194
2006-04-07,-0.02608819372146246,0.014786553650346344
2006-04-14,0.013951268756335938,0.030794672689985553
2006-04-21,-0.020743933457725072,-0.008253134344592405
2006-04-28,0.012753365184575448,-0.0519047582061114
2006-05-05,0.062209548615336854,-0.003104330641417243
2006-05-12,-0.02013206489123827,-0.026328086919456612
2006-05-19,-0.0215988999257765,0.00443962242167132
2006-05-26,-0.021293482133591796,0.010599393136710693
2006-06-02,0.019925452111365313,-0.0040758294441054135
2006-06-09,0.022444477907695548,-0.04484506433814224
2006-06-16,-0.0246130099052444,-0.028172254258772858
2006-06-23,0.013267138190503885,-0.03235177575832208
2006-06-30,-0.029699109389108913,0.01009803535765515
2006-07-07,0.022967678399921088,-0.015770330737702915
2006-07-14,0.05770455652276247,-0.030398124790151537
2006-07-21,-0.0777379184556494,0.06530093411930615
2006-07-28,-0.07294856510382063,-0.002466180696213821
2006-08-04,-0.00023418049498887504,-0.03627393658780642
2006-08-11,0.034219192906728105,0.004633670130766985
2006-08-18,-0.09569909574701674,-0.037667717049400404
2006-08-25,0.01209835139246081,-0.01629105309284436
2006-09-01,-0.06662378727652651,-0.003661244088540367
2006-09-08,-0.0004145064556537355,0.03592000875980373
2006-09-15,-0.004911648027504503,-0.06047864391450163
2006-09-22,0.022495470055375628,0.01316106178669914
2006-09-29,0.0010426740513410637,0.015223331550270298
2006-10-06,-0.011816857907538836,-0.005564599307822828
2006-10-13,0.03765398842823382,-0.04333153509711111
2006-10-20,-0.01468371297532911,0.07668812906206424
2006-10-27,-0.06683216783910498,0.04904030461765503
2006-11-03,-0.00018773835445136822,-0.004243784860184915
2006-11-10,0.020374763759149185,-0.01832295611862759
2006-11-17,0.047694834658703986,-0.03978967468380963
2006-11-24,0.025474734797003018,-0.024557839819834094
2006-12-01,-0.07096793817721872,0.033551868462640466
2006-12-08,-0.032069871457992484,0.0416246441150729
2006-12-15,0.01716484058420146,0.030394081974721113
2006-12-22,0.003240539710082941,-0.006818737060325651
2006-12-29,-0.004933643767257874,0.0004452277036850463
2007-01-05,-0.06049851112408758,0.041764241703947984
2007-01-12,0.029200104355449757,0.03576185659436526
2007-01-19,-0.023020158796239268,-0.0038535536995290406
2007-01-26,-0.0004842378599148418,0.0041357222651161605
2007-02-02,-0.013706501128913917,0.027026420713260037
2007-02-09,-0.036358925466097015,0.02234591477308164
2007-02-16,-0.013066386722594336,-0.008343745722460142
2007-02-23,-0.009839730990284087,0.01786796827786774
2007-03-02,0.03054863443083574,0.026158709609793683
2007-03-09,-0.01998403970620847,-0.013321995945235754
2007-03-16,0.020978638490087926,-0.03022374990436712
2007-03-23,-0.02491533835733868,0.029299457074564758
2007-03-30,0.011767204950621113,-0.016288753178894222
2007-04-06,-0.010868129279015374,0.004899664213077046
2007-04-13,-0.014163407174934507,0.015714589038421153
2007-04-20,0.014792237881099993,-0.021525723623646204
2007-04-27,0.12728529935082633,-0.08822891151010825
2007-05-04,0.006500950375535811,-0.013589173651695355
2007-05-11,0.025555659790933806,-0.011682780814431524
2007-05-18,0.0013269270807300475,0.004376984913696685
2007-05-25,0.03482936959253306,-0.015382561447651159
2007-06-01,0.0016374787829587971,-0.009013315880158114
2007-06-08,0.055369267160039794,-0.07246273683032141
2007-06-15,0.0033650599202653293,0.028008510932868713
2007-06-22,0.05250941150460249,-0.05251923429555161
2007-06-29,-0.027540895038377977,0.02713665287354224
2007-07-06,0.03703508829387895,-0.04489693603083822
2007-07-13,0.046297653080901904,-0.001134941009513316
2007-07-20,0.004160578906448869,-0.0009106345163209725
2007-07-27,0.09277903149676632,0.0024160723949430106
2007-08-03,-0.06615830396728643,0.06532566074419403
2007-08-10,-0.020403957817650215,0.039347761320941234
2007-08-17,-0.01839093584599849,0.00024100569458437512
2007-08-24,0.07775755804070142,0.03095590604810538
2007-08-31,0.0413992333745546,0.003420506712000778
2007-09-07,0.01044719899931749,0.014315188349814968
2007-09-14,-0.01801719557188134,0.018313008370780426
2007-09-21,0.03165667067878197,-0.03165667067878197
2007-09-28,0.040586019568815836,-0.008653758590895011
2007-10-05,0.003454611649012838,-0.011036393709832414
2007-10-12,-0.005832955951921459,-0.022677730871258454
2007-10-19,0.026920490260913213,-0.02962964275539681
2007-10-26,-0.08165655585610648,0.0021722729871491014
2007-11-02,0.10312229548707859,-0.034668729872410875
2007-11-09,-0.08700833263821946,0.05528843190015194
2007-11-16,-0.006488013222049466,-0.002681202896926119
2007-11-23,0.017469055541305435,0.005496743144549473
2007-11-30,-0.05771376010465039,0.06834859956580766
2007-12-07,0.0020088853371249583,0.04201129525775863
2007-12-14,-0.011958601496986946,0.05196121189568625
2007-12-21,0.008057470209105296,-0.012445742575468894
2007-12-28,0.0030457206882148853,-0.022419168403618125
2008-01-04,0.009741443010096683,0.07021668350027999
2008-01-11,0.035806498554244004,-0.04320053128367625
2008-01-18,0.00985140953833526,-0.010881799057769533
2008-01-25,-0.05768736298521478,-0.05020108741599446
2008-02-01,-0.024468889697292072,-0.0360763888703958
2008-02-08,0.009471402231969368,0.012048387903232
2008-02-15,0.027008883605980562,0.046294323480451066
2008-02-22,0.030318203728358622,-0.04400641665611531
2008-02-29,-0.010672953463977933,-0.010845148739996311
2008-03-07,0.044479777713425,-0.03710236064462106
2008-03-14,0.02128219389923225,-0.04221408318482911
2008-03-21,0.017252639353546817,0.054018014705345646
2008-03-28,-0.08262472384041526,0.018061196357839385
2008-04-04,-0.004190162154150835,-0.0579161475329973
2008-04-11,0.006814796660959965,0.038531705588816384
2008-04-18,-0.04772784711003013,-0.038693660029430685
2008-04-25,-0.002727355363421688,-0.0008190054675483917
2008-05-02,-0.04243964718377876,0.014523827471820572
2008-05-09,0.005301765118486753,-0.03517238697570113
2008-05-16,-0.023873461083832558,0.0015521059997981243
2008-05-23,-0.04561610798450262,0.060195426191242844
2008-05-30,0.052014182503844,-0.042089613892678804
2008-06-06,0.004849674143853214,-0.0191147992499194
2008-06-13,-0.05228545986083521,0.08696309128427397
2008-06-20,-0.0027550313002501926,-0.017750585358783565
2008-06-27,-0.003784784595041432,0.0009127470001003904
2008-07-04,0.10379254439462868,-0.10228958748942274
2008-07-11,0.04317349500002269,-0.05230172158098367
2008-07-18,-0.09434963645182788,0.08134421260138301
2008-07-25,-0.05042123293383105,0.049329065098224545
2008-08-01,-0.01561410470644442,-0.03217106670942863
2008-08-08,0.030524319658209228,-0.025554369133817475
2008-08-15,-0.05083873819653684,0.07579529466981208
2008-08-22,-0.02778008546420222,0.010735552109948884
2008-08-29,0.012686038594223719,0.04021671958557586
2008-09-05,0.02980170404481623,0.05626580399873134
2008-09-12,0.0863730099072415,0.09376122745429463
2008-09-19,-0.0004208823276111301,0.007321170360622591
2008-09-26,-0.005873230834762211,0.002573112498188741
2008-10-03,0.16046904131009235,-0.10865063458993271
2008-10-10,-0.02557292578491081,0.02448827758315497
2008-10-17,-0.024345430828218904,-0.041749953570465834
2008-10-24,-0.0009085709382602863,-0.03703576903009394
2008-10-31,-0.12266495354354157,0.18837983261576538
2008-11-07,0.068867472141793,-0.014495556246683639
2008-11-14,0.06732622938809751,-0.02351027507892098
2008-11-21,-0.029554938755692896,-0.08237630110984116
2008-11-28,-0.08362102316680012,0.1240669062878931
2008-12-05,-0.071631281520565,0.07407745197789128
2008-12-12,-0.11137450903690965,0.04488168503975605
2008-12-19,0.005323779712152733,0.018297726161424922
2008-12-26,0.029954713861778795,0.06287378340188517
2009-01-02,-0.05901504146628221,-0.036709760708836844
2009-01-09,0.012195176233776084,-0.03578760217446179
2009-01-16,0.06341410924714522,-0.04023217808547319
2009-01-23,-0.013350367402343485,0.09464518558498576
2009-01-30,0.02584916306893703,-0.0012688034346692474
2009-02-06,-0.04408197492050703,0.057904594986467134
2009-02-13,-0.0445544773545723,0.07176115527742011
2009-02-20,0.05079268181461808,-0.009248331651890358
2009-02-27,0.04972665545471417,0.11006596529729036
2009-03-06,0.09237969867359494,-0.08796802393243217
2009-03-13,-0.10429792963518053,0.11020179130783414
2009-03-20,0.01840665329092054,-0.0170496784369315
2009-03-27,-0.03755571333918609,-0.060831726952917636
2009-04-03,0.07133438098487417,-0.06184189870136129
2009-04-10,0.03348371431955081,-0.0820592711613874
2009-04-17,0.0036847621505035066,-0.008354860398927261
2009-04-24,0.0006367848003542332,-0.02062561581225186
2009-05-01,-0.015337891214158331,0.0370734841192889
2009-05-08,-0.10530116521328468,-0.025690256251677836
2009-05-15,-0.051126256971424436,0.04704690524454139
2009-05-22,-0.01076480066468947,0.07064113491716084
2009-05-29,0.050572985568262833,0.026586788971457272
2009-06-05,-0.043235645304193396,0.07019869955158745
2009-06-12,0.0021408114226566174,-0.020276877219639403
2009-06-19,0.02813243822578363,-0.019957979334644643
2009-06-26,0.0028900151171947427,-0.02183665416989074
2009-07-03,-0.02488080747266789,0.023947947355431782
2009-07-10,0.024020172584388783,0.019420597519383593
2009-07-17,-0.03438573303262774,0.06022603713180796
2009-07-24,-0.05516520234204583,-0.03464573696636193
2009-07-31,0.01754825131038662,-0.012378512474038945
2009-08-07,0.027432453216666687,-0.05419262790787586
2009-08-14,0.015017034768500656,-0.006330125919537632
2009-08-21,-0.0015698490583008562,0.002701498145506019
2009-08-28,0.02600123751077743,-0.028862443203966248
2009-09-04,0.023568091197045202,-0.01444888971407121
2009-09-11,-0.017281484353889837,0.0033093869634172415
2009-09-18,-0.011016213453771644,0.04142171673657043
2009-09-25,-0.032828548262879835,0.011969086353913801
2009-10-02,-0.00035552151499103866,-0.03283014709514487
2009-10-09,0.009422236685791304,0.00797248116428525
2009-10-16,-0.0377101121125392,-0.025079708197753774
2009-10-23,0.02214145996197721,-0.07279645470449732
2009-10-30,0.015653699484223346,-0.006698444662258808
2009-11-06,-0.008795225604580091,0.011999996242960886
2009-11-13,0.03082091624997174,-0.03082091624997174
2009-11-20,-0.001618116067363987,0.027600477140237462
2009-11-27,0.023708197829687028,-0.020600244262219475
2009-12-04,-0.030689722526153315,-0.01010754087062071
2009-12-11,-0.023052182817282607,-0.024731423424289946
2009-12-18,-0.02240815580321006,-0.04278748402715234
2009-12-25,0.012865183313543728,0.0013124764896224796
2010-01-01,0.013372280146795625,-0.01808730099974124
2010-01-08,-0.03247636872617554,0.0009023451587725599
2010-01-15,-0.04223973427012221,0.05480051775278616
2010-01-22,0.016868421600129017,0.02314510120205981
2010-01-29,-0.016546908253198787,-0.00721028889123565
2010-02-05,-0.0009003361830662478,0.03276074154581602
2010-02-12,0.02135484508583659,0.03076886931841545
2010-02-19,-0.015150186806428951,0.03162581944255731
2010-02-26,-0.0220648438538212,-0.010654998765152525
2010-03-05,-0.013021645980288614,0.01805893642496096
2010-03-12,0.019515256154696216,-0.01842435800385774
2010-03-19,-0.0028365953168466946,0.0174961460994217
2010-03-26,0.023206939741963084,-0.043583974022119776
2010-04-02,0.014094116282148333,0.015778861297483404
2010-04-09,-0.0011366408932166339,-0.0067448931446187545
2010-04-16,0.015832868283609934,-0.020141137360687126
2010-04-23,0.03342149333620648,-0.041646681566255096
