Date,Momentum,Mean Reversion,Risk Managed Portfolio
2015-12-25,-0.2941714705202001,-0.8221931453130049,-0.3515578469067767
2016-01-01,-0.29493032837472877,-0.8220554400605357,-0.351667092688548
2016-01-08,-0.2989959953667479,-0.8219194518618219,-0.3533301397464802
2016-01-15,-0.34141480993825357,-0.8292822453636938,-0.3863855732321093
2016-01-22,-0.32160174959603505,-0.8246674790232653,-0.3688436504734063
2016-01-29,-0.3029171220173229,-0.8270076281881944,-0.36411077768403644
2016-02-05,-0.30156910504271517,-0.8485143364978044,-0.4022358929310904
2016-02-12,-0.2757147151342505,-0.8549109935167297,-0.40332795364960894
2016-02-19,-0.3036681101240616,-0.8419119786317968,-0.3888633431464885
2016-02-26,-0.3494571294631489,-0.8344110517647649,-0.3951367843640289
2016-03-04,-0.3716739325377276,-0.8341070377038688,-0.405123430326351
2016-03-11,-0.3658172561089753,-0.8318062279489382,-0.3982522786499172
2016-03-18,-0.3643130731751799,-0.8365137703546972,-0.40578055762189924
2016-03-25,-0.3736151207577011,-0.8325149156740788,-0.4030887604197556
2016-04-01,-0.38084291813098503,-0.8404026968036111,-0.4203803318323983
2016-04-08,-0.3748124254654701,-0.843437805245375,-0.4229055391297064
2016-04-15,-0.39639728995634615,-0.8419988569133243,-0.43046319456593685
2016-04-22,-0.3898601486278457,-0.8389235697012658,-0.4218846757421352
2016-04-29,-0.40426645299873687,-0.8427474053886146,-0.43557104588331685
2016-05-06,-0.4335893801249662,-0.8410364389980364,-0.44672421461668177
2016-05-13,-0.39724440837972197,-0.8463956802598436,-0.4377684380276671
2016-05-20,-0.37794075214825584,-0.845426635470526,-0.42685021854873095
2016-05-27,-0.3906323857190668,-0.8428907344682579,-0.4282025276354251
2016-06-03,-0.3784972334845206,-0.8429171781258312,-0.4224445324212156
2016-06-10,-0.3825658834739689,-0.8405435341596434,-0.4200940369399261
2016-06-17,-0.35972697742045145,-0.842695438300731,-0.4129944962738096
2016-06-24,-0.3385467326685193,-0.8494739472873332,-0.41549436414915597
2016-07-01,-0.3539848576606248,-0.8460874386966923,-0.4160031965708769
2016-07-08,-0.3343012780141089,-0.8454506731026444,-0.40574734701468895
2016-07-15,-0.3441012329343498,-0.8436636305795612,-0.40683898706993404
2016-07-22,-0.34405437725350296,-0.8487066670730816,-0.41619668699152745
2016-07-29,-0.354124481509826,-0.8561729239313138,-0.43488851072907897
2016-08-05,-0.3342624298178639,-0.8605097159823332,-0.4343815840226176
2016-08-12,-0.31533927060913824,-0.8639794247859258,-0.4330818767658019
2016-08-19,-0.3168324991339295,-0.8645228392485738,-0.434822451144543
2016-08-26,-0.31072983336315885,-0.8643816154358848,-0.43195979795990214
2016-09-02,-0.2886829748345967,-0.8702498674769049,-0.4347455355762797
2016-09-09,-0.30382593901876664,-0.8683793305666271,-0.4368857569970711
2016-09-16,-0.28917811903755786,-0.8572889643046897,-0.4075868231804245
2016-09-23,-0.2895613847986269,-0.8587250889643412,-0.41067196921495086
2016-09-30,-0.2872836579439415,-0.8615562427286835,-0.41549795637512277
2016-10-07,-0.2769101709560894,-0.8597928130777147,-0.40751131237005356
2016-10-14,-0.2759528486919789,-0.8606009674353545,-0.4087854668507198
2016-10-21,-0.28058303290693054,-0.8624616698017554,-0.41458128950454554
2016-10-28,-0.29186842343150177,-0.8630114778048961,-0.42041020225667525
2016-11-04,-0.30132902734083145,-0.8611295307027019,-0.42045469634441246
2016-11-11,-0.21163527656648362,-0.8741560971629792,-0.40917313911683917
2016-11-18,-0.179026453164999,-0.8766124044679281,-0.40236733799934365
2016-11-25,-0.19037770050507852,-0.8732008004939747,-0.39847994919905705
2016-12-02,-0.17036452372056632,-0.8770532848479923,-0.39985817836725324
2016-12-09,-0.16255412282309623,-0.8749483448574203,-0.39194115865506285
2016-12-16,-0.15578627656431443,-0.872309980447944,-0.38314729501580314
2016-12-23,-0.13460960521671228,-0.8795504791103,-0.39240465058376217
