Date,Combined
2003-12-19,-0.022959300226712734
2003-12-26,0.026423668373694437
2004-01-02,-0.012639033101491429
2004-01-09,-0.002119260992794508
2004-01-16,0.0018130018130018133
2004-01-23,0.002448482084390637
2004-01-30,0.01783518300879039
2004-02-06,0.005921490786329069
2004-02-13,0.00333439103223789
2004-02-20,0.008031746041924304
2004-02-27,-0.017148391691267324
2004-03-05,0.0
2004-03-12,0.005060331825037718
2004-03-19,0.011943592921281387
2004-03-26,0.04642251012131904
2004-04-02,-0.015767132388372497
2004-04-09,-0.017507396172714608
2004-04-16,0.04773007693592765
2004-04-23,-0.015384907033224683
2004-04-30,-0.003125161647520469
2004-05-07,0.00019586063703638194
2004-05-14,-0.006686132602820878
2004-05-21,0.006872185424022237
2004-05-28,-0.0013587743469951619
2004-06-04,0.0025923592504368442
2004-06-11,0.004189896618866557
2004-06-18,-0.0002693198959609275
2004-06-25,0.0018114364931288533
2004-07-02,0.0007042284852795122
2004-07-09,0.004456602260258329
2004-07-16,0.023875951781427193
2004-07-23,0.008790759367587754
2004-07-30,0.004447689299530915
2004-08-06,-0.005825617137724101
2004-08-13,-0.004559325506471645
2004-08-20,-0.008096841430174789
2004-08-27,0.016595818019537023
2004-09-03,0.011479187733875443
2004-09-10,-0.028021595493555575
2004-09-17,-0.012631298802987783
2004-09-24,0.013297721376665295
2004-10-01,-0.03187866602462739
2004-10-08,0.018254757899196526
2004-10-15,-0.0019291709072208688
2004-10-22,-0.03436409926550969
2004-10-29,-0.01499827034719384
2004-11-05,0.022559156777157773
2004-11-12,-0.012364968255304438
2004-11-19,0.012406770367713593
2004-11-26,0.016339909500777378
2004-12-03,-0.007052240236096777
2004-12-10,-0.0002544162826421323
2004-12-17,0.015441422565360758
2004-12-24,0.009481816783329322
2004-12-31,0.0021752932018364174
2005-01-07,0.03721632278895627
2005-01-14,-0.028367916308331683
2005-01-21,0.016755439854209516
2005-01-28,0.016306189939630435
2005-02-04,-0.02529671286885026
2005-02-11,-0.017406731783160524
2005-02-18,0.01228595298629015
2005-02-25,0.0
2005-03-04,-0.002435957881502415
2005-03-11,-0.002559513732698103
2005-03-18,0.016164852059753283
2005-03-25,0.020337772613606198
2005-04-01,-0.00241690081512861
2005-04-08,-0.018283563216799616
2005-04-15,-0.02250644504575912
2005-04-22,-0.03109303082160031
2005-04-29,-0.012253877753686913
2005-05-06,0.004578997783585614
2005-05-13,-0.021352770765051005
2005-05-20,-0.02201381751293744
2005-05-27,-0.02718250773915437
2005-06-03,-0.006966133557148994
2005-06-10,0.01341003758235983
2005-06-17,-0.02649517445026661
2005-06-24,0.0040336156495712535
2005-07-01,-0.010931893770718865
2005-07-08,-0.006310958118187049
2005-07-15,-0.01179554857438932
2005-07-22,-0.011520737327188925
2005-07-29,-0.019779403466128016
2005-08-05,0.01686411909495914
2005-08-12,0.013037405996926304
2005-08-19,-0.007458924134099524
2005-08-26,0.009016391037647824
2005-09-02,-0.012518340169820896
2005-09-09,-0.01144292856084348
2005-09-16,-0.007997032963353079
2005-09-23,-0.0027095476877883433
2005-09-30,0.030296183026818524
2005-10-07,-0.006217277486480417
2005-10-14,0.013939882311717703
2005-10-21,-0.03840047126998628
2005-10-28,0.0012778237501776327
2005-11-04,0.01140215496573832
2005-11-11,-0.011202839033828606
2005-11-18,0.013778790868574179
2005-11-25,-0.005286493860845825
2005-12-02,-0.010102380005436059
2005-12-09,-0.0026948484311757337
2005-12-16,0.00494473686713076
2005-12-23,-0.0005619766065119713
2005-12-30,0.00013320865123025126
2006-01-06,-0.009093062706229083
2006-01-13,0.009466382580130234
2006-01-20,-0.0020019640185941663
2006-01-27,0.0318610098533992
2006-02-03,-0.039521624087558195
2006-02-10,-0.008092619703444253
2006-02-17,0.0099721979916891
2006-02-24,0.005752219535417694
2006-03-03,-0.004272689340140709
2006-03-10,0.010706653477347674
2006-03-17,0.0
2006-03-24,0.00667363028700892
2006-03-31,0.0035084716071928836
2006-04-07,-0.005650820035558057
2006-04-14,0.022372970723160746
2006-04-21,-0.014498533901158739
2006-04-28,-0.019575696510767977
2006-05-05,0.029552608986959807
2006-05-12,-0.02323007590534744
2006-05-19,-0.00857963875205259
2006-05-26,-0.0053470444984405514
2006-06-02,0.00792481133362995
2006-06-09,-0.011200293215223346
2006-06-16,-0.026392632082008628
2006-06-23,-0.009542318783909097
2006-06-30,-0.009800537015726881
2006-07-07,0.003598673831109086
2006-07-14,0.013653215866305466
2006-07-21,-0.0062184921681716215
2006-07-28,-0.03770737290001722
2006-08-04,-0.01825405854139765
2006-08-11,0.019426431518747546
2006-08-18,-0.06668340639820858
2006-08-25,-0.002096350850191775
2006-09-01,-0.03514251568253344
2006-09-08,0.017752751152074996
2006-09-15,-0.032695145971003065
2006-09-22,0.017828265921037385
2006-09-29,0.00813300280080568
2006-10-06,-0.008690728607680831
2006-10-13,-0.0028387733344386427
2006-10-20,0.031002208043367563
2006-10-27,-0.008895931610724973
2006-11-03,-0.0022157616073181416
2006-11-10,0.0010259038202607984
2006-11-17,0.003952579987447177
2006-11-24,0.0004584474885844618
2006-12-01,-0.018708034857289127
2006-12-08,0.004777386328540207
2006-12-15,0.023779461279461286
2006-12-22,-0.001789098675121355
2006-12-29,-0.002244208031786414
2007-01-05,-0.009367134710069797
2007-01-12,0.03248098047490751
2007-01-19,-0.013436856247884155
2007-01-26,0.0018257422026006593
2007-02-02,0.00665995979217306
2007-02-09,-0.0070065053465076885
2007-02-16,-0.010705066222527239
2007-02-23,0.004014118643791827
2007-03-02,0.02835367202031471
2007-03-09,-0.01665301782572211
2007-03-16,-0.004622555707139597
2007-03-23,0.0021920593586130382
2007-03-30,-0.0022607741141365545
2007-04-06,-0.002984232532969164
2007-04-13,0.0007755909317433227
2007-04-20,-0.0033667428712731056
2007-04-27,0.019528193920359038
2007-05-04,-0.003544111638079772
2007-05-11,0.006936439488251141
2007-05-18,0.0028519559972133663
2007-05-25,0.009723404072440952
2007-06-01,-0.0036879185485996584
2007-06-08,-0.008546734835140807
2007-06-15,0.01568678542656702
2007-06-22,-4.911395474559155e-06
2007-06-29,-0.00020212108241786896
2007-07-06,-0.003930923868479635
2007-07-13,0.022581356035694295
2007-07-20,0.0016249721950639482
2007-07-27,0.04759755194585467
2007-08-03,-0.00041632161154619984
2007-08-10,0.00947190175164551
2007-08-17,-0.009074965075707058
2007-08-24,0.0543567320444034
2007-08-31,0.022409870043277692
2007-09-07,0.012381193674566228
2007-09-14,0.00014790639944954262
2007-09-21,0.0
2007-09-28,0.015966130488960412
2007-10-05,-0.0037908910304097878
2007-10-12,-0.014255343411589957
2007-10-19,-0.001354576247241798
2007-10-26,-0.03974214143447869
2007-11-02,0.03422678280733386
2007-11-09,-0.01585995036903376
2007-11-16,-0.004584608059487793
2007-11-23,0.011482899342927455
2007-11-30,0.005317419730578636
2007-12-07,0.022010090297441796
2007-12-14,0.020001305199349652
2007-12-21,-0.002194136183181799
2007-12-28,-0.00968672385770162
2008-01-04,0.03997906325518834
2008-01-11,-0.0036970163647161228
2008-01-18,-0.0005151947597171365
2008-01-25,-0.053944225200604615
2008-02-01,-0.030272639283843935
2008-02-08,0.010759895067600684
2008-02-15,0.03665160354321581
2008-02-22,-0.006844106463878343
2008-02-29,-0.010759051101987122
2008-03-07,0.0036887085344019695
2008-03-14,-0.01046594464279843
2008-03-21,0.03563532702944623
2008-03-28,-0.03228176374128794
2008-04-04,-0.031053154843574068
2008-04-11,0.022673251124888175
2008-04-18,-0.043210753569730406
2008-04-25,-0.0017731804154850399
2008-05-02,-0.013957909855979094
2008-05-09,-0.014935310928607188
2008-05-16,-0.011160677542017217
2008-05-23,0.0072896591033701115
2008-05-30,0.004962284305582598
2008-06-06,-0.007132562553033093
2008-06-13,0.017338815711719382
2008-06-20,-0.010252808329516878
2008-06-27,-0.0014360187974705209
2008-07-04,0.0007514784526029689
2008-07-11,-0.004564113290480492
2008-07-18,-0.006502711925222435
2008-07-25,-0.0005460839178032528
2008-08-01,-0.023892585707936526
2008-08-08,0.0024849752621958765
2008-08-15,0.012478278236637622
2008-08-22,-0.008522266677126668
2008-08-29,0.026451379089899786
2008-09-05,0.043033754021773785
2008-09-12,0.09006711868076807
2008-09-19,0.0034501440165057304
2008-09-26,-0.001650059168286735
2008-10-03,0.02590920336007982
2008-10-10,-0.0005423241008779191
2008-10-17,-0.033047692199342366
2008-10-24,-0.018972169984177112
2008-10-31,0.03285743953611191
2008-11-07,0.027185957947554684
2008-11-14,0.021907977154588268
2008-11-21,-0.05596561993276703
2008-11-28,0.020222941560546492
2008-12-05,0.0012230852286631427
2008-12-12,-0.0332464119985768
2008-12-19,0.011810752936788828
2008-12-26,0.04641424863183198
2009-01-02,-0.04786240108755953
2009-01-09,-0.011796212970342852
2009-01-16,0.011590965580836013
2009-01-23,0.04064740909132114
2009-01-30,0.012290179817133892
2009-02-06,0.006911310032980053
2009-02-13,0.013603338961423905
2009-02-20,0.02077217508136386
2009-02-27,0.07989631037600227
2009-03-06,0.002205837370581387
2009-03-13,0.002951930836326805
2009-03-20,0.0006784874269945198
2009-03-27,-0.04919372014605186
2009-04-03,0.004746241141756442
2009-04-10,-0.0242877784209183
2009-04-17,-0.0023350491242118774
2009-04-24,-0.009994415505948814
2009-05-01,0.010867796452565286
2009-05-08,-0.06549571073248125
2009-05-15,-0.0020396758634415244
2009-05-22,0.029938167126235687
2009-05-29,0.03857988726986005
2009-06-05,0.013481527123697025
2009-06-12,-0.009068032898491393
2009-06-19,0.004087229445569494
2009-06-26,-0.009473319526347999
2009-07-03,-0.00046643005861805344
2009-07-10,0.021720385051886188
2009-07-17,0.012920152049590107
2009-07-24,-0.04490546965420388
2009-07-31,0.0025848694181738376
2009-08-07,-0.013380087345604585
2009-08-14,0.0043434544244815125
2009-08-21,0.0005658245436025813
2009-08-28,-0.0014306028465944087
2009-09-04,0.004559600741486996
2009-09-11,-0.006986048695236298
2009-09-18,0.015202751641399392
2009-09-25,-0.010429730954483017
2009-10-02,-0.016592834305067954
2009-10-09,0.008697358925038277
2009-10-16,-0.031394910155146484
2009-10-23,-0.025327497371260055
2009-10-30,0.004477627410982269
2009-11-06,0.0016023853191903976
2009-11-13,0.0
2009-11-20,0.012991180536436737
2009-11-27,0.0015539767837337761
2009-12-04,-0.020398631698387012
2009-12-11,-0.023891803120786276
2009-12-18,-0.032597819915181195
2009-12-25,0.007088829901583104
2010-01-01,-0.002357510426472807
2010-01-08,-0.01578701178370149
2010-01-15,0.006280391741331975
2010-01-22,0.020006761401094413
2010-01-29,-0.011878598572217219
2010-02-05,0.015930202681374885
2010-02-12,0.026061857202126018
2010-02-19,0.00823781631806418
2010-02-26,-0.016359921309486863
2010-03-05,0.002518645222336173
2010-03-12,0.0005454490754192385
2010-03-19,0.007329775391287503
2010-03-26,-0.010188517140078346
2010-04-02,0.014936488789815868
2010-04-09,-0.003940767018917694
2010-04-16,-0.002154134538538596
2010-04-23,-0.004112594115024307
2010-04-30,-0.006419229919186661
2010-05-07,0.0008863897410282262
2010-05-14,-0.007072226644669964
2010-05-21,0.006736452113580869
2010-05-28,0.012389058359915977
2010-06-04,-0.002321083584901131
2010-06-11,0.008775121123373808
2010-06-18,-0.0015431760102010772
2010-06-25,0.02771028636299825
2010-07-02,0.010794937024170193
2010-07-09,-0.0017779581354906808
2010-07-16,-0.000282506206187767
2010-07-23,0.008031451492912584
2010-07-30,-0.0007004124149834375
2010-08-06,-0.007274766863708591
2010-08-13,0.004854363871506877
2010-08-20,0.012509436239379609
2010-08-27,0.002523625734762909
2010-09-03,0.015574341415032483
2010-09-10,0.014928117676143843
2010-09-17,-0.011175572986056221
2010-09-24,-0.004282985630675747
2010-10-01,0.014520201437029425
2010-10-08,0.0055480024608449315
2010-10-15,-0.021041631224790927
2010-10-22,0.0
2010-10-29,-0.007289115182025664
2010-11-05,-0.010186984665358684
2010-11-12,-0.03743180296595883
2010-11-19,-0.00042739443112408543
2010-11-26,0.04607866508762067
2010-12-03,-0.014122703786067742
2010-12-10,0.0032724917924295376
2010-12-17,0.001543016301414569
2010-12-24,-0.00471251935447083
2010-12-31,-0.040925512463564594
2011-01-07,0.07065314823116435
2011-01-14,-0.038108682031065245
2011-01-21,-0.021281158412208376
2011-01-28,0.010700360337681588
2011-02-04,-0.004602963569744746
2011-02-11,0.0061117710397151845
2011-02-18,0.01565585832669062
2011-02-25,-0.006108679312218052
2011-03-04,-0.03967726943218214
2011-03-11,-0.03798192006278931
2011-03-18,0.013806724778647526
2011-03-25,0.025410623838041414
2011-04-01,-0.031183479031606322
2011-04-08,-0.01872796589864715
2011-04-15,0.022372367757699962
2011-04-22,0.00516529788213867
2011-04-29,-0.010363675840836006
2011-05-06,-0.00022529478137249016
2011-05-13,0.013514197350612895
2011-05-20,0.009163669448512102
2011-05-27,-0.012591794732581818
2011-06-03,0.008184003236477017
2011-06-10,0.020222981951104148
2011-06-17,-0.0009506381558477463
2011-06-24,0.02751495429179664
2011-07-01,-0.006043135226995103
2011-07-08,-0.0048373768348786705
2011-07-15,-0.029626500430158242
2011-07-22,-0.021006136181000185
2011-07-29,0.012158205979111159
2011-08-05,0.006377806466277966
2011-08-12,0.0008198617226469387
2011-08-19,0.008002441152865676
2011-08-26,0.007089679041553
2011-09-02,0.019814702138212827
2011-09-09,-0.007963895207302785
2011-09-16,-0.010901124114938827
2011-09-23,-0.0061724656586312175
2011-09-30,0.03654284060395222
2011-10-07,-0.029856927939055068
2011-10-14,0.010466541064505699
2011-10-21,-0.025127328410239826
2011-10-28,-0.030001879135767382
2011-11-04,0.020787198182990182
2011-11-11,-0.0002655191773697392
2011-11-18,-0.006782100139491282
2011-11-25,-0.002012751698161893
2011-12-02,0.03518403225280049
2011-12-09,0.0001877078593112147
2011-12-16,-0.026671561648643892
2011-12-23,-0.020251392829764882
2011-12-30,0.0027564148211445634
2012-01-06,-0.007202022827306587
2012-01-13,-0.006661205811754556
2012-01-20,-0.02205726874542773
2012-01-27,-0.012426181635443454
2012-02-03,0.0033573203785608094
2012-02-10,0.0002539051088019124
2012-02-17,-0.02527729712027761
2012-02-24,0.008025093280024246
2012-03-02,0.007713881082136109
2012-03-09,0.0034859851077236135
2012-03-16,0.001016913232519328
2012-03-23,-0.01964148771231792
2012-03-30,0.005239745304517818
2012-04-06,-0.010043783522052764
2012-04-13,-0.008374049180896036
2012-04-20,0.003102480817874455
2012-04-27,0.01025283466472256
2012-05-04,-0.01737932378836704
2012-05-11,0.0076675615208842696
2012-05-18,-0.015542834571579511
2012-05-25,0.012528425570555002
2012-06-01,0.0061840309004857295
2012-06-08,0.00454843745305903
2012-06-15,-0.009909923620571415
2012-06-22,-0.045072682227993655
2012-06-29,0.020511787936853265
2012-07-06,0.024541035743789
2012-07-13,-0.010516589916224211
2012-07-20,0.029944177992235657
2012-07-27,-0.010385954431446649
2012-08-03,0.006218482914281027
2012-08-10,0.02669185253226377
2012-08-17,-0.015334694608572804
2012-08-24,0.005194755414698013
2012-08-31,-0.001817428786514844
2012-09-07,0.00018153730373582193
2012-09-14,0.003960486480843499
2012-09-21,0.005351577081511497
2012-09-28,0.007326415462536318
2012-10-05,-0.00979379159561681
2012-10-12,-0.007910869431078365
2012-10-19,-0.014970515536375593
2012-10-26,0.0009371636042608813
2012-11-02,-0.01046807101352478
2012-11-09,-0.004631585449173657
2012-11-16,0.001003529827347474
2012-11-23,0.0003588797246698201
2012-11-30,0.004949686684134702
2012-12-07,0.028685088249525904
2012-12-14,0.0032114321199333364
2012-12-21,0.006556662571331824
2012-12-28,0.002168417231916463
2013-01-04,-0.007592363841014137
2013-01-11,0.002043194611389815
2013-01-18,0.03233439756185178
2013-01-25,0.02064600284766852
2013-02-01,-0.00029695619896064063
2013-02-08,0.0036309735035740167
2013-02-15,-0.0008706326463447937
2013-02-22,-0.0003227381619263685
2013-03-01,-0.009002586878564312
2013-03-08,0.020173547401113396
2013-03-15,-0.022101532599170068
2013-03-22,-0.005289950047026759
2013-03-29,0.004006178137740162
2013-04-05,0.008722011954481895
2013-04-12,-0.006632303927685695
2013-04-19,0.00650200660814805
2013-04-26,0.009401651825048521
2013-05-03,0.0
2013-05-10,-0.01120217469819118
2013-05-17,0.010200638862702675
2013-05-24,-0.008086699177300963
2013-05-31,-0.013529445793025728
2013-06-07,-0.003314366036920314
2013-06-14,-0.0012925108256231863
2013-06-21,0.018118752652672543
2013-06-28,0.002721999139059515
2013-07-05,-0.004352971632381332
2013-07-12,0.0026543063710746297
2013-07-19,-0.03559078497382179
2013-07-26,-0.0009663362550922198
2013-08-02,-0.004200222754281428
2013-08-09,-0.0041943348474880095
2013-08-16,-0.0365276484713013
2013-08-23,-0.013374583641476366
2013-08-30,-0.002407592610395323
2013-09-06,0.040707601412955
2013-09-13,-0.007798294428682923
2013-09-20,-0.007010657721165714
2013-09-27,0.016632137534000002
2013-10-04,0.0054464296650879596
2013-10-11,0.005382315242820087
2013-10-18,-0.0016532382526618372
2013-10-25,-0.016001447172038996
2013-11-01,-0.018330056507013637
2013-11-08,-0.05921352919155231
2013-11-15,0.007133561601742831
2013-11-22,-0.0009062696314535695
2013-11-29,0.014139678658692013
2013-12-06,0.009051177287934142
2013-12-13,-0.006070495282628634
2013-12-20,0.014461254586955831
2013-12-27,-0.012002480194620246
2014-01-03,0.00084580682693508
2014-01-10,0.007126430783499782
2014-01-17,-0.005850225801288061
2014-01-24,-0.005503836519612929
2014-01-31,-0.023638992702189346
2014-02-07,-0.00411455093374467
2014-02-14,-0.005392279418896011
2014-02-21,0.009121819200661664
2014-02-28,-0.0007797641137628278
2014-03-07,-0.0047256675452331046
2014-03-14,0.0015314466924102321
2014-03-21,0.020348084907112776
2014-03-28,-0.018466247017800787
2014-04-04,0.0018236351479815616
2014-04-11,-0.012471205538280314
2014-04-18,-0.015185514124782104
2014-04-25,-0.0016279764485648586
2014-05-02,0.0027018328349598377
2014-05-09,-0.027157509932829928
2014-05-16,0.007871792972661272
2014-05-23,0.002516604973557695
2014-05-30,0.002092694204504605
2014-06-06,-0.002820246433177132
2014-06-13,0.005341369954290595
2014-06-20,-0.021269705237759447
2014-06-27,-0.017172296115722182
2014-07-04,-0.0016851365333161068
2014-07-11,0.006961773673407556
2014-07-18,-0.006290467765230993
2014-07-25,0.023688377873530266
2014-08-01,0.011165310499180719
2014-08-08,0.003719067199968617
2014-08-15,0.013402082694552842
2014-08-22,-0.0032697624464506805
2014-08-29,-0.002533180117815727
2014-09-05,-0.02093533158186539
2014-09-12,0.00862063659390975
2014-09-19,0.0016235462368800104
2014-09-26,-0.006479614717469476
2014-10-03,0.006830208059307322
2014-10-10,-0.020005768470765014
2014-10-17,-0.005755192738681171
2014-10-24,0.016257604713526698
2014-10-31,0.0022277612109210167
2014-11-07,0.0031235058606960235
2014-11-14,-0.014564138936086156
2014-11-21,0.01535867983447118
2014-11-28,-0.006624290349355244
2014-12-05,0.03738658826076481
2014-12-12,-0.012343520609034965
2014-12-19,-0.005007065551472456
2014-12-26,-0.00029392599866606695
2015-01-02,-0.0052182965519367115
2015-01-09,0.044193181381791506
2015-01-16,-0.007128208135513381
2015-01-23,0.0014105941034110638
2015-01-30,0.01741152523215611
2015-02-06,0.0023323819190061434
2015-02-13,0.02422449180123802
2015-02-20,-0.01103523494595271
2015-02-27,0.022037867319641302
2015-03-06,0.0011535411881139455
2015-03-13,-0.004840922033931862
2015-03-20,-0.0031095971729661054
2015-03-27,0.0052292113316737
2015-04-03,0.009913117675167688
2015-04-10,0.0058107309459031215
2015-04-17,-0.013016257430413437
2015-04-24,0.03905367451846723
2015-05-01,-0.017727112462455008
2015-05-08,-0.023833855902800252
2015-05-15,-0.005598609429104708
2015-05-22,0.0052644259774836475
2015-05-29,0.004838760354652418
2015-06-05,-0.00036256455184467164
2015-06-12,0.009153672199831521
2015-06-19,-0.006778542799065496
2015-06-26,0.01632251487527364
2015-07-03,0.00014587359956477058
2015-07-10,-0.005279248666427224
2015-07-17,-0.030949219560473328
2015-07-24,0.0
2015-07-31,-0.0023004030245141003
2015-08-07,-0.05744318666012856
2015-08-14,0.000480018448435815
2015-08-21,-0.0023213991747934384
2015-08-28,0.017807841177066408
2015-09-04,-0.00043442728277750045
2015-09-11,0.002157427209629671
2015-09-18,0.002812949685503014
2015-09-25,-0.007582254692028925
2015-10-02,0.019903425538083438
2015-10-09,-0.002005604500112744
2015-10-16,0.008792511045397172
2015-10-23,-0.008482823262942918
2015-10-30,0.0
2015-11-06,-0.004443467737882772
2015-11-13,-0.004188161565210714
2015-11-20,-0.004169855931053566
2015-11-27,-0.0023239409201474453
2015-12-04,0.002151550071775017
2015-12-11,-0.004126827075786044
2015-12-18,0.009131613631376897
2015-12-25,0.004504978757619479
2016-01-01,-0.00015033261521189313
2016-01-08,-0.002501058504346766
2016-01-15,-0.05092840714449588
2016-01-22,0.02855791670383569
2016-01-29,0.007097674754417861
2016-02-05,-0.06119395875520732
2016-02-12,-0.002604166666666668
2016-02-19,0.0254994644379332
2016-02-26,-0.009154838291528921
2016-03-04,-0.01615760912275602
2016-03-11,0.011595160460842522
2016-03-18,-0.012808479346886888
