Date,Strategy Return
2007-03-09,0.013170136532913322
2007-03-16,0.0017135075974819749
2007-03-23,0.016177303455020182
2007-03-30,0.023372544162242027
2007-04-06,-0.00624745711353307
2007-04-13,-0.014163407174934507
2007-04-20,0.0051521071750755265
2007-04-27,0.14319995681091663
2007-05-04,0.004798180087501694
2007-05-11,0.01642348260896405
2007-05-18,0.003805241826702794
2007-05-25,0.04760783071047754
2007-06-01,-0.008350721149165647
2007-06-08,0.007710845344286087
2007-06-15,-0.033432475578035525
2007-06-22,-0.039551231554750335
2007-06-29,-0.027540895038377977
2007-07-06,0.026656891475004198
2007-07-13,0.046297653080901904
2007-07-20,0.004160578906448869
2007-07-27,0.10596696194293316
2007-08-03,-0.06615830396728643
2007-08-10,-0.020403957817650215
2007-08-17,-0.01839093584599849
2007-08-24,0.07775755804070142
2007-08-31,0.0413992333745546
2007-09-07,0.01044719899931749
2007-09-14,-0.013422425024393246
2007-09-21,0.03165667067878197
2007-09-28,0.041919359707476955
2007-10-05,0.003454611649012838
2007-10-12,0.0034420090384596654
2007-10-19,0.030772187804871044
2007-10-26,-0.06995146468721006
2007-11-02,0.05469532876822769
2007-11-09,-0.08700833263821946
2007-11-16,-0.03403332755232861
2007-11-23,0.00882267638116596
2007-11-30,0.006405001923543022
2007-12-07,0.04862857502336719
2007-12-14,-0.0019845495119857905
2007-12-21,0.011304540498475402
2007-12-28,0.028961039020178322
2008-01-04,0.020117977228200405
2008-01-11,-0.005409311845871271
2008-01-18,-3.5510462617519695e-05
2008-01-25,0.041715572826817676
2008-02-01,0.009226911032870351
2008-02-08,-0.020071197388626137
2008-02-15,0.027008883605980562
2008-02-22,0.03317283227320585
2008-02-29,-0.008892754349938265
2008-03-07,0.016961820335421707
2008-03-14,0.006052795990447243
2008-03-21,0.017252639353546817
2008-03-28,-0.04311762275436685
2008-04-04,-0.00801923575066647
2008-04-11,0.005116640913527814
2008-04-18,-0.0590523518082203
2008-04-25,-0.006963061392316654
2008-05-02,-0.016418478019614796
2008-05-09,0.0007774493649021685
2008-05-16,-0.017196218742093462
2008-05-23,-0.021831014040018967
2008-05-30,0.06356597303137568
2008-06-06,0.012432298070753564
2008-06-13,-0.07258405100076781
2008-06-20,0.0020494565425624254
2008-06-27,-0.017230369488485258
2008-07-04,0.08491764929126915
2008-07-11,0.03223142316007639
2008-07-18,-0.10521642038214872
2008-07-25,-0.05208782712822035
2008-08-01,0.03576698383820871
2008-08-08,-0.013244240925082956
2008-08-15,-0.07311701954041017
2008-08-22,-0.018408914381984588
2008-08-29,0.02654229415002329
2008-09-05,0.05477720904497433
2008-09-12,0.028654876670228518
2008-09-19,-0.06298152774808385
2008-09-26,-0.02264175911013977
2008-10-03,0.03201713030422393
2008-10-10,-0.06591257239847391
2008-10-17,0.041749953570465834
2008-10-24,-0.0009085709382602863
2008-10-31,-0.12266495354354157
2008-11-07,0.035885746190266556
2008-11-14,0.0015826680477485737
2008-11-21,0.07639873374911224
2008-11-28,-0.17277823812805937
2008-12-05,-0.06730500432336668
2008-12-12,0.03127159785016344
2008-12-19,-0.006716800408784529
2008-12-26,-0.0231524553875273
2009-01-02,-0.023426543332444236
2009-01-09,0.03578760217446179
2009-01-16,0.04023217808547319
2009-01-23,-0.09464518558498576
2009-01-30,0.0012688034346692474
2009-02-06,-0.057904594986467134
2009-02-13,-0.07176115527742011
2009-02-20,0.009248331651890358
2009-02-27,-0.11006596529729036
2009-03-06,0.08796802393243217
2009-03-13,-0.11020179130783414
2009-03-20,0.0170496784369315
2009-03-27,0.060831726952917636
2009-04-03,0.06184189870136129
2009-04-10,0.0820592711613874
2009-04-17,0.008354860398927261
2009-04-24,0.02062561581225186
2009-05-01,-0.0370734841192889
2009-05-08,0.025690256251677836
2009-05-15,-0.04704690524454139
2009-05-22,-0.07064113491716084
2009-05-29,-0.026586788971457272
2009-06-05,-0.07019869955158745
2009-06-12,0.020276877219639403
2009-06-19,0.019957979334644643
2009-06-26,0.02183665416989074
2009-07-03,-0.023947947355431782
2009-07-10,-0.019420597519383593
2009-07-17,-0.06022603713180796
2009-07-24,0.03464573696636193
2009-07-31,0.012378512474038945
2009-08-07,0.05419262790787586
2009-08-14,0.006330125919537632
2009-08-21,-0.002701498145506019
2009-08-28,0.028862443203966248
2009-09-04,0.01444888971407121
2009-09-11,-0.0033093869634172415
2009-09-18,-0.04142171673657043
2009-09-25,-0.011969086353913801
2009-10-02,0.03283014709514487
2009-10-09,-0.00797248116428525
2009-10-16,0.025079708197753774
2009-10-23,0.07279645470449732
2009-10-30,0.006698444662258808
2009-11-06,-0.011999996242960886
2009-11-13,0.03082091624997174
2009-11-20,-0.027600477140237462
2009-11-27,0.020600244262219475
2009-12-04,0.01010754087062071
2009-12-11,0.024731423424289946
2009-12-18,0.04278748402715234
2009-12-25,-0.0013124764896224796
2010-01-01,0.01808730099974124
2010-01-08,-0.027886847152598336
2010-01-15,-0.030233206396173544
2010-01-22,0.005839706171722246
2010-01-29,-0.03957248583646526
2010-02-05,0.04258699005695291
2010-02-12,0.021450382402009062
2010-02-19,-0.016892756705052487
2010-02-26,-0.01148161309230496
2010-03-05,-0.03601168644801733
2010-03-12,-0.018657292445923103
2010-03-19,-0.023465191927458804
2010-03-26,0.03816668634816467
2010-04-02,-0.015961377357971908
2010-04-09,0.01972237910428668
2010-04-16,0.0082798486985974
2010-04-23,0.03978995243679869
2010-04-30,-0.007464631187243793
2010-05-07,-0.02448131467163791
2010-05-14,0.051379889036666904
2010-05-21,-0.013248199282254293
2010-05-28,-0.009341551610728693
2010-06-04,0.020538583115927045
2010-06-11,0.014336557055171931
2010-06-18,0.0057275949273707365
2010-06-25,0.03289678824698146
2010-07-02,0.0018560017011065577
2010-07-09,-0.012134371013087158
2010-07-16,-0.009219632757900907
2010-07-23,-0.01868724917609991
2010-07-30,0.03984542025106267
2010-08-06,-0.04176077708404268
2010-08-13,-0.016255492550281764
2010-08-20,-0.006014832903858368
2010-08-27,0.022560568981730048
2010-09-03,0.017910020101168156
2010-09-10,-0.011980260837931652
2010-09-17,-0.027480243449822882
2010-09-24,0.03433166522399659
2010-10-01,-0.043676620497010085
2010-10-08,-0.012499020194455623
2010-10-15,0.057999082246537485
2010-10-22,0.0025166110504991615
2010-10-29,-0.04987032185083461
2010-11-05,-0.045473177658003516
2010-11-12,0.08755485417068017
2010-11-19,0.03490631146815826
2010-11-26,0.024679189813189575
2010-12-03,-0.0496724105037218
2010-12-10,-0.02320606332172422
2010-12-17,-0.02850080675433323
2010-12-24,-0.007084203920378895
2010-12-31,-0.01304471562669296
2011-01-07,0.07813832616032149
2011-01-14,0.10143145461346721
2011-01-21,0.00028741553019743377
2011-01-28,0.015857345626915615
2011-02-04,0.051147810421399334
2011-02-11,-0.020946873921572497
2011-02-18,0.04061582364273393
2011-02-25,-0.03258744823951816
2011-03-04,-0.06038793072937068
2011-03-11,-0.04521179384067797
2011-03-18,0.01595047675754435
2011-03-25,-0.02188688048080441
2011-04-01,-0.039490127686981714
2011-04-08,0.019308966426622234
2011-04-15,-0.003946642409058915
2011-04-22,0.019845571840782172
2011-04-29,-0.03135806644698702
2011-05-06,0.018227996778809413
2011-05-13,0.044720859224408264
2011-05-20,-0.007140974070751796
2011-05-27,0.023177493938858075
2011-06-03,0.013144116610126749
2011-06-10,-0.03288531559368187
2011-06-17,0.004260977763425343
2011-06-24,0.022559542295093306
2011-07-01,-0.004725437341392892
2011-07-08,0.031474132554057066
2011-07-15,-0.011584887374916843
2011-07-22,-0.012236253849198315
2011-07-29,0.044222287835576427
2011-08-05,0.026384889511363672
2011-08-12,-0.018282732543992666
2011-08-19,-0.04182843212070017
2011-08-26,-0.01808890085138152
2011-09-02,0.01973359238469082
2011-09-09,0.005676787580542316
2011-09-16,-0.00915401036350453
2011-09-23,-0.014465570640410798
2011-09-30,-0.07635456644116026
2011-10-07,-0.043700478342642936
2011-10-14,-0.02228076353758339
2011-10-21,-0.056838809756885336
2011-10-28,-0.043723237104058336
2011-11-04,0.02063113619508616
2011-11-11,0.011751370999654842
2011-11-18,0.01771232017752644
2011-11-25,0.0037801475783638683
2011-12-02,-0.0009813494212738208
2011-12-09,-0.04471332288081176
2011-12-16,0.022534242586828124
2011-12-23,0.012606893265917941
2011-12-30,0.016050101392568756
2012-01-06,-0.011155480300217291
2012-01-13,0.06846506279781465
2012-01-20,-0.06886866783560652
2012-01-27,-0.05574639531595293
2012-02-03,-0.01901808041527679
2012-02-10,0.021314112044343934
2012-02-17,0.017327316123616078
2012-02-24,0.0015387816744022436
2012-03-02,0.015311786774703537
2012-03-09,0.006524828872277898
2012-03-16,0.03395862350010844
2012-03-23,-0.015693277862202756
2012-03-30,-0.0017862814982037012
2012-04-06,0.00513166174540573
2012-04-13,0.003891889999327657
2012-04-20,-0.00593585304697882
2012-04-27,0.030733373688487275
2012-05-04,0.02347948217982495
2012-05-11,-0.022173505473626433
2012-05-18,0.06145108536827418
2012-05-25,-0.024743494642026263
2012-06-01,0.02539027911807419
2012-06-08,-0.020993797077655325
2012-06-15,0.011897989313758442
2012-06-22,-0.07241470479806862
2012-06-29,-0.013705132812383019
2012-07-06,0.01682415818710581
2012-07-13,-0.06701284903431848
2012-07-20,-0.06672195758873203
2012-07-27,-0.04838994100845247
2012-08-03,-0.0026304477661663536
2012-08-10,-0.014800571060242278
2012-08-17,0.023642377026561544
2012-08-24,0.005483307420404261
2012-08-31,0.02561566023884935
2012-09-07,0.015396436918340216
2012-09-14,-0.009478789440773072
2012-09-21,0.0129588991868567
2012-09-28,-0.008213636737803322
2012-10-05,0.012867658425931109
2012-10-12,-0.001874795447518009
2012-10-19,-0.002569572899402888
2012-10-26,-0.01112401751828936
2012-11-02,-0.003080568067825122
2012-11-09,0.007559164193626898
2012-11-16,0.04176532680550167
2012-11-23,-0.03437140399726357
2012-11-30,-0.017679567444750154
2012-12-07,0.04455816625996171
2012-12-14,-0.006825723875706124
2012-12-21,-0.00923820781640361
2012-12-28,-0.0043313742608958785
2013-01-04,0.021018254159088492
2013-01-11,0.0030093630066133645
2013-01-18,-0.007610148457626233
2013-01-25,0.08208475234386954
2013-02-01,-0.021320772628343868
2013-02-08,-0.00659991727178781
2013-02-15,-0.0029158832254964815
2013-02-22,-0.011298059459697085
2013-03-01,0.005895211292654875
2013-03-08,-0.011363431609595333
2013-03-15,-0.025453663105256836
2013-03-22,-0.015706861742221873
2013-03-29,-0.0222724824879759
2013-04-05,-0.03292404890422147
2013-04-12,-0.012225547523367464
2013-04-19,0.08282448471352663
2013-04-26,-0.015630808498731812
2013-05-03,0.004938722559077051
2013-05-10,0.10784847336779446
2013-05-17,0.0618032937987889
2013-05-24,0.006655360829533846
2013-05-31,0.005549143720391947
2013-06-07,0.0033149044483632806
2013-06-14,-0.01735821805431592
2013-06-21,0.012103345029733054
2013-06-28,0.016322837882130143
2013-07-05,0.030650578107629684
2013-07-12,0.03712051431102581
2013-07-19,-0.011219935104329467
2013-07-26,0.02183668846543063
2013-08-02,-0.009956505288187072
2013-08-09,0.013464136928638973
2013-08-16,-0.02211778088916468
2013-08-23,0.013064292983087124
2013-08-30,0.018833460474318556
2013-09-06,-0.024384726178184324
2013-09-13,-0.03595841073503714
2013-09-20,0.02932128252132626
2013-09-27,0.045606179886748234
2013-10-04,-0.01640186313867113
2013-10-11,-0.03773203751672002
2013-10-18,0.01444028898891799
2013-10-25,-5.584958889566852e-05
2013-11-01,0.0039370352639692685
2013-11-08,0.05004140775793734
2013-11-15,0.006078426132047864
2013-11-22,0.05301716031629071
2013-11-29,0.006872582381865982
2013-12-06,-0.010684606147777553
2013-12-13,-0.0129867812512617
2013-12-20,0.012175420944276706
2013-12-27,-0.010519945262455515
2014-01-03,-0.00860109617724954
2014-01-10,-0.004117932621753233
2014-01-17,-0.052821769164902034
2014-01-24,-0.017956938147201302
2014-01-31,0.0464627979137537
2014-02-07,-0.01643090554739627
2014-02-14,0.01952679243367461
2014-02-21,0.0437934668642187
2014-02-28,0.034938156408091725
2014-03-07,-0.011612912575417116
2014-03-14,-0.04017643395057664
2014-03-21,-0.020714431651821404
2014-03-28,0.0032669021047199535
2014-04-04,0.024969519260347666
2014-04-11,0.016350751867500384
2014-04-18,0.018525923130416566
2014-04-25,0.03644537358885894
2014-05-02,0.0007374004938338254
2014-05-09,0.030554865031731437
2014-05-16,-0.016207123990230755
2014-05-23,-0.036376874943562086
2014-05-30,-0.0010891688979296136
2014-06-06,0.0030421737615502114
2014-06-13,-0.008592535529268568
2014-06-20,0.014837255389181977
2014-06-27,0.017313257325305934
2014-07-04,-0.019853179008807603
2014-07-11,-0.01676236792506902
2014-07-18,0.015034595788361417
2014-07-25,-0.02853076416613435
2014-08-01,-0.03252785235727551
2014-08-08,-0.015049268362219686
2014-08-15,0.0032279097888041584
2014-08-22,0.007168263994064077
2014-08-29,0.017617987349252018
2014-09-05,0.020915291369512718
2014-09-12,0.011514606949810807
2014-09-19,-0.028293942683873304
2014-09-26,0.0011080881679772113
2014-10-03,-0.013259220079186784
2014-10-10,0.05521208378380034
2014-10-17,-0.030386602693577847
2014-10-24,-0.020359387363895455
2014-10-31,-0.004406842623520941
2014-11-07,0.02408277138866773
2014-11-14,-0.01423814983814416
2014-11-21,-0.036871486358904984
2014-11-28,0.04107525914098742
2014-12-05,-0.05966327804950969
2014-12-12,0.007692327184627645
2014-12-19,-0.01045700260559971
2014-12-26,-0.026382319284372548
2015-01-02,0.011964831111458702
2015-01-09,0.010596892092965732
2015-01-16,-0.00047240150668714787
2015-01-23,-0.04608790617457547
2015-01-30,-0.12931292482462817
2015-02-06,-0.03739611373500144
2015-02-13,0.019583199240559256
2015-02-20,-0.020721809406055947
2015-02-27,0.0017030841495845328
2015-03-06,0.03912334713328432
2015-03-13,-0.004205617544009201
2015-03-20,0.0043321295406425105
2015-03-27,-0.02550882695496781
2015-04-03,-0.005440975822051126
2015-04-10,-0.01433008023742377
2015-04-17,-0.008151486643689105
2015-04-24,-0.054160955999015124
2015-05-01,-0.0037012745345704756
2015-05-08,0.014097248770491639
2015-05-15,0.007366630938328898
2015-05-22,-0.0053893296722418525
2015-05-29,-0.012095433370988026
2015-06-05,0.0005433149274485607
2015-06-12,0.020911859779796923
2015-06-19,-0.0023678743837461562
2015-06-26,-0.00039346939536810677
2015-07-03,0.02691654440676827
2015-07-10,-0.028287262595399744
2015-07-17,0.03670467803913372
2015-07-24,0.03682883873694605
2015-07-31,0.01124752220740144
2015-08-07,-0.06560917356839066
2015-08-14,0.012263888672730133
2015-08-21,-0.00156762457188072
2015-08-28,-0.019860909315929064
2015-09-04,-0.007669438539844033
2015-09-11,0.025018264515531016
2015-09-18,0.029752648450388233
2015-09-25,-0.02943456043772674
2015-10-02,0.010026016767539482
2015-10-09,-0.03146589929377315
2015-10-16,0.03656875448691236
2015-10-23,0.034862854182205465
2015-10-30,0.013806925396415962
2015-11-06,0.0023968577283451503
2015-11-13,0.02393439431928431
2015-11-20,-0.002304682446160406
2015-11-27,-0.020862680805988888
2015-12-04,0.030909006801010205
2015-12-11,0.006959028790926504
2015-12-18,-0.02686008802349952
2015-12-25,-0.010922418024875442
2016-01-01,0.025870115767948693
2016-01-08,-0.0007642166681577009
2016-01-15,0.0413452989607761
2016-01-22,-0.027031554803773762
2016-01-29,0.013346920194227485
2016-02-05,0.12432171479217939
2016-02-12,0.04222615441647115
2016-02-19,-0.08959338271043849
2016-02-26,-0.047447787644589755
2016-03-04,-0.0018359562285770918
2016-03-11,-0.013869242691703788
2016-03-18,0.027988803321028037
2016-03-25,-0.024459886861995555
2016-04-01,0.04709542441512511
2016-04-08,0.019017291526719566
2016-04-15,-0.009190905469266857
2016-04-22,-0.019463702299745735
2016-04-29,0.023739262660943467
2016-05-06,-0.010880369858484985
2016-05-13,0.03371364624714871
2016-05-20,-0.00630870792538159
2016-05-27,-0.0164058084003503
2016-06-03,0.0001683138004860609
2016-06-10,-0.015110780019531367
2016-06-17,0.013495245424804698
2016-06-24,0.04309162374808395
2016-07-01,-0.02249782366315833
2016-07-08,-0.004137190549334072
2016-07-15,-0.01156292660058026
2016-07-22,0.032257602707646583
2016-07-29,0.04934954312784412
2016-08-05,0.03015282080091937
2016-08-12,0.024874196995349613
2016-08-19,0.0039950901677390975
2016-08-26,-0.0010424178651646052
2016-09-02,0.043270328428413975
2016-09-09,-0.014416454718802742
2016-09-16,-0.08426006576080587
2016-09-23,0.010063164720614564
2016-09-30,0.020040032186802614
2016-10-07,-0.012737516560698471
2016-10-14,0.005764000943030682
2016-10-21,0.013348029266544994
2016-10-28,0.003997489298787701
2016-11-04,-0.013737991125371479
2016-11-11,0.09380371886257223
2016-11-18,0.01951868346081164
2016-11-25,-0.027649489069316965
2016-12-02,0.030382560528976067
2016-12-09,-0.017120750139354875
2016-12-16,-0.0210981966329693
2016-12-23,0.056703716451420354
2016-12-30,-0.002787093050966138
2017-01-06,-0.012294560606141532
2017-01-13,0.021867978929668443
2017-01-20,0.007033841669260835
2017-01-27,-0.008491827241041064
2017-02-03,-0.01577146517926834
2017-02-10,0.021064235338121736
2017-02-17,-0.02091860920158976
2017-02-24,-0.018092550106136675
2017-03-03,0.025166211441552434
2017-03-10,0.01186156340003571
2017-03-17,-0.04557773457407495
2017-03-24,-0.022198863605109104
2017-03-31,0.00797821469448453
2017-04-07,0.008556288634445238
2017-04-14,-3.518458701349636e-05
2017-04-21,-0.02158980674925296
2017-04-28,0.022115024257577977
2017-05-05,0.00620127957039455
2017-05-12,0.003019210152799416
2017-05-19,0.0066430670209787195
2017-05-26,-0.0004429717182817452
2017-06-02,0.019767422676329877
2017-06-09,-0.0009915972867024277
2017-06-16,0.037397503018502566
2017-06-23,-0.00028456112336113296
2017-06-30,-0.021428113074104787
2017-07-07,-0.040102871460426265
2017-07-14,-0.03724030803143167
2017-07-21,0.005932207431806779
2017-07-28,-0.005296588860304448
2017-08-04,-0.03409311028497038
2017-08-11,-0.004642677915624635
2017-08-18,-0.01639221184877167
2017-08-25,0.002790054093026313
2017-09-01,-0.0035316482600786423
2017-09-08,-0.022028629661006938
2017-09-15,-0.01464568871580648
2017-09-22,-0.02595298171364287
2017-09-29,0.013125612745219655
2017-10-06,-0.017423241751698033
2017-10-13,0.009058338983941634
2017-10-20,0.025079494235941913
2017-10-27,0.02817607286891066
2017-11-03,0.033896315727464835
2017-11-10,0.01834258976779124
2017-11-17,-0.01125425214230591
2017-11-24,0.029433157272914803
2017-12-01,-0.08045185215913378
2017-12-08,0.0065822398978547785
2017-12-15,0.019330820288510075
2017-12-22,-0.02279285020823618
2017-12-29,-0.0029062885255819464
2018-01-05,-0.021397500959274847
2018-01-12,0.0073635537292665205
2018-01-19,-0.014404247440495472
2018-01-26,0.03648610708410912
2018-02-02,0.024960025735185885
2018-02-09,0.0031399060427185974
2018-02-16,0.013181432364358644
2018-02-23,0.027615881430490947
2018-03-02,0.0023209948811254728
2018-03-09,0.020141224438648922
2018-03-16,-0.007669658218386425
2018-03-23,-0.0332178457702594
2018-03-30,0.032563050526053794
2018-04-06,-0.029231351061877537
2018-04-13,-0.017355208297471798
2018-04-20,-0.025752585214752207
2018-04-27,-0.010456069707147558
2018-05-04,-0.06951937758347744
2018-05-11,0.02236987842157645
2018-05-18,0.012845897640915259
2018-05-25,-0.0009974054507523294
2018-06-01,0.009437859717196349
2018-06-08,-0.03339739060104541
2018-06-15,0.06245430059315874
2018-06-22,-0.016996717968207526
2018-06-29,0.018149136665810934
2018-07-06,-0.0463700854412528
2018-07-13,0.014011358161670614
2018-07-20,-0.01117636715695817
2018-07-27,0.03314926250193473
2018-08-03,-0.07962291754004093
2018-08-10,0.003549853984080734
2018-08-17,-0.01922464871797317
2018-08-24,-0.05633798677360853
2018-08-31,0.01294215626806013
2018-09-07,0.004704757666665567
2018-09-14,-0.023139237074060327
2018-09-21,-0.019931163917435657
2018-09-28,-0.0054232311108026385
2018-10-05,0.008064943880245182
2018-10-12,0.03335325661443174
2018-10-19,0.03704509704246066
2018-10-26,-0.03531967141474293
2018-11-02,0.010978627137337105
2018-11-09,0.030023583400315336
2018-11-16,0.11621941432046352
2018-11-23,0.05194556875443908
2018-11-30,-0.05725352156994589
2018-12-07,0.028476517280113092
2018-12-14,-0.0011875549261747258
2018-12-21,-0.010062235849927229
2018-12-28,-0.0011958013505071925
2019-01-04,0.004551397179540818
2019-01-11,-0.00796897133468681
2019-01-18,-0.07268956953282657
2019-01-25,-0.01273009381897298
2019-02-01,0.020929035273731682
2019-02-08,-0.012763874411028367
2019-02-15,-0.035695773846111334
2019-02-22,-0.0006264482425524989
2019-03-01,0.005750978650883143
2019-03-08,0.017358560972364545
2019-03-15,-0.08123082318721722
2019-03-22,-0.02212449829572353
2019-03-29,-0.02725852593639958
2019-04-05,-0.04702141400045971
2019-04-12,-0.02308019009244592
2019-04-19,0.0148173946028205
2019-04-26,0.03695579700240126
2019-05-03,-0.07266885354239157
2019-05-10,0.022990805070128188
2019-05-17,0.0675201990751469
2019-05-24,0.031861662315459206
2019-05-31,0.024543043533040817
2019-06-07,-0.06360350088173257
2019-06-14,-0.0005490888155173311
2019-06-21,-0.013160769123931566
2019-06-28,-0.0036174649140500916
2019-07-05,-0.010508344358327738
2019-07-12,-0.012874972622136808
2019-07-19,-0.018100818375434903
2019-07-26,0.02074330366963817
2019-08-02,-0.03349009438749642
2019-08-09,-0.0038858727954634116
2019-08-16,0.03480113770784672
2019-08-23,0.009047117154769097
2019-08-30,-0.0021354962656025354
2019-09-06,-0.0028839713837814154
2019-09-13,-0.040049969870671845
2019-09-20,0.008111358454169215
2019-09-27,-0.0026600368980272213
2019-10-04,0.009374090133269803
2019-10-11,-0.012606481555464991
2019-10-18,-0.006318875800775465
2019-10-25,-0.08610752949351144
2019-11-01,-0.02063094170176079
2019-11-08,0.00835431830153044
2019-11-15,0.02744650913953239
2019-11-22,-0.022536779499023444
2019-11-29,0.008125614980803294
2019-12-06,-0.001211925251710026
2019-12-13,0.04329393861762391
2019-12-20,0.05321050425616939
2019-12-27,0.01471354511980416
2020-01-03,0.018298402161342153
2020-01-10,0.036464493106601936
2020-01-17,0.02707972277581409
2020-01-24,0.057020718516039764
2020-01-31,0.030504244605868053
2020-02-07,0.058242077775962645
2020-02-14,-0.01675657173217708
2020-02-21,0.053817795861757764
2020-02-28,-0.02876947819461119
2020-03-06,0.040112947983779214
2020-03-13,-0.023477356397394136
2020-03-20,0.045878618439674064
2020-03-27,-0.09221606686736897
2020-04-03,0.023307750185810515
2020-04-10,-0.11224850865678178
2020-04-17,0.0782284630182771
2020-04-24,0.004115098720999023
2020-05-01,-0.06013659595878599
2020-05-08,0.05872459437684545
2020-05-15,0.06625099624704361
2020-05-22,0.026446913541427586
2020-05-29,-0.05066155556066387
2020-06-05,-0.025372231849827842
2020-06-12,-0.05392065474563027
2020-06-19,-0.011655750870363895
2020-06-26,0.024657787790291263
2020-07-03,0.07693296599898791
2020-07-10,0.1361573095596281
2020-07-17,-0.06853500959567893
2020-07-24,-0.025216671760998472
2020-07-31,-0.010638738138535886
2020-08-07,0.013979509686933733
2020-08-14,-0.018126750093153086
2020-08-21,0.13155012478538652
2020-08-28,0.005770555959738745
2020-09-04,-0.02571312159528216
2020-09-11,-0.036616982444709525
2020-09-18,0.08000067312031352
2020-09-25,-0.06418133669675596
2020-10-02,0.020545102480364303
2020-10-09,0.001965133105330013
2020-10-16,0.010125146662912012
2020-10-23,-0.0208954370226437
2020-10-30,0.003800659977085896
2020-11-06,-0.05433648997642715
2020-11-13,-0.12455624207851712
2020-11-20,-0.05509893869598881
2020-11-27,0.09184362243697497
2020-12-04,0.004348312125083983
2020-12-11,0.035332994859376826
2020-12-18,0.013123638652028036
2020-12-25,-0.0036715951195603128
2021-01-01,0.020724651338801817
2021-01-08,0.1488481778063921
2021-01-15,0.03815551667537538
2021-01-22,-0.06970841141435968
2021-01-29,-0.023261913202721494
2021-02-05,0.045684350330797686
2021-02-12,-0.029939993563292615
2021-02-19,0.0278381351895182
